gender,mastercategory,subcategory,articletype,usage,color,result,images
Unisex,Accessories,Eyewear,Sunglasses,Sports,gray,"Unisex wear ""gray Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,green,"Unisex wear ""green Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,orange,"Unisex wear ""orange Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,pink,"Unisex wear ""pink Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,purple,"Unisex wear ""purple Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,red,"Unisex wear ""red Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,white,"Unisex wear ""white Sunglasses""",
Unisex,Accessories,Eyewear,Sunglasses,Sports,yellow,"Unisex wear ""yellow Sunglasses""",
Unisex,Accessories,Gloves,Gloves,Casual,black,"Unisex wear ""black Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,blue,"Unisex wear ""blue Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,brown,"Unisex wear ""brown Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,gray,"Unisex wear ""gray Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,green,"Unisex wear ""green Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,orange,"Unisex wear ""orange Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,pink,"Unisex wear ""pink Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,purple,"Unisex wear ""purple Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,red,"Unisex wear ""red Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,white,"Unisex wear ""white Gloves""",
Unisex,Accessories,Gloves,Gloves,Casual,yellow,"Unisex wear ""yellow Gloves""",
Unisex,Accessories,Headwear,Caps,Casual,black,"Unisex wear ""black Caps""",
Unisex,Accessories,Headwear,Caps,Casual,blue,"Unisex wear ""blue Caps""",
Unisex,Accessories,Headwear,Caps,Casual,brown,"Unisex wear ""brown Caps""",
Unisex,Accessories,Headwear,Caps,Casual,gray,"Unisex wear ""gray Caps""",
Unisex,Accessories,Headwear,Caps,Casual,green,"Unisex wear ""green Caps""",
Unisex,Accessories,Headwear,Caps,Casual,orange,"Unisex wear ""orange Caps""",
Unisex,Accessories,Headwear,Caps,Casual,pink,"Unisex wear ""pink Caps""",
Unisex,Accessories,Headwear,Caps,Casual,purple,"Unisex wear ""purple Caps""",
Unisex,Accessories,Headwear,Caps,Casual,red,"Unisex wear ""red Caps""",
Unisex,Accessories,Headwear,Caps,Casual,white,"Unisex wear ""white Caps""",
Unisex,Accessories,Headwear,Caps,Casual,yellow,"Unisex wear ""yellow Caps""",
Unisex,Accessories,Headwear,Caps,Sports,black,"Unisex wear ""black Caps""",
Unisex,Accessories,Headwear,Caps,Sports,blue,"Unisex wear ""blue Caps""",
Unisex,Accessories,Headwear,Caps,Sports,brown,"Unisex wear ""brown Caps""",
Unisex,Accessories,Headwear,Caps,Sports,gray,"Unisex wear ""gray Caps""",
Unisex,Accessories,Headwear,Caps,Sports,green,"Unisex wear ""green Caps""",
Unisex,Accessories,Headwear,Caps,Sports,orange,"Unisex wear ""orange Caps""",
Unisex,Accessories,Headwear,Caps,Sports,pink,"Unisex wear ""pink Caps""",
Unisex,Accessories,Headwear,Caps,Sports,purple,"Unisex wear ""purple Caps""",
Unisex,Accessories,Headwear,Caps,Sports,red,"Unisex wear ""red Caps""",
Unisex,Accessories,Headwear,Caps,Sports,white,"Unisex wear ""white Caps""",
Unisex,Accessories,Headwear,Caps,Sports,yellow,"Unisex wear ""yellow Caps""",
Unisex,Accessories,Headwear,Hat,Casual,black,"Unisex wear ""black Hat""",
Unisex,Accessories,Headwear,Hat,Casual,blue,"Unisex wear ""blue Hat""",
Unisex,Accessories,Headwear,Hat,Casual,brown,"Unisex wear ""brown Hat""",
Unisex,Accessories,Headwear,Hat,Casual,gray,"Unisex wear ""gray Hat""",
Unisex,Accessories,Headwear,Hat,Casual,green,"Unisex wear ""green Hat""",
Unisex,Accessories,Headwear,Hat,Casual,orange,"Unisex wear ""orange Hat""",
Unisex,Accessories,Headwear,Hat,Casual,pink,"Unisex wear ""pink Hat""",
Unisex,Accessories,Headwear,Hat,Casual,purple,"Unisex wear ""purple Hat""",
Unisex,Accessories,Headwear,Hat,Casual,red,"Unisex wear ""red Hat""",
Unisex,Accessories,Headwear,Hat,Casual,white,"Unisex wear ""white Hat""",
Unisex,Accessories,Headwear,Hat,Casual,yellow,"Unisex wear ""yellow Hat""",
Unisex,Accessories,Headwear,Headband,Casual,black,"Unisex wear ""black Headband""",
Unisex,Accessories,Headwear,Headband,Casual,blue,"Unisex wear ""blue Headband""",
Unisex,Accessories,Headwear,Headband,Casual,brown,"Unisex wear ""brown Headband""",
Unisex,Accessories,Headwear,Headband,Casual,gray,"Unisex wear ""gray Headband""",
Unisex,Accessories,Headwear,Headband,Casual,green,"Unisex wear ""green Headband""",
Unisex,Accessories,Headwear,Headband,Casual,orange,"Unisex wear ""orange Headband""",
Unisex,Accessories,Headwear,Headband,Casual,pink,"Unisex wear ""pink Headband""",
Unisex,Accessories,Headwear,Headband,Casual,purple,"Unisex wear ""purple Headband""",
Unisex,Accessories,Headwear,Headband,Casual,red,"Unisex wear ""red Headband""",
Unisex,Accessories,Headwear,Headband,Casual,white,"Unisex wear ""white Headband""",
Unisex,Accessories,Headwear,Headband,Casual,yellow,"Unisex wear ""yellow Headband""",
Unisex,Accessories,Headwear,Headband,Sports,black,"Unisex wear ""black Headband""",
Unisex,Accessories,Headwear,Headband,Sports,blue,"Unisex wear ""blue Headband""",
Unisex,Accessories,Headwear,Headband,Sports,brown,"Unisex wear ""brown Headband""",
Unisex,Accessories,Headwear,Headband,Sports,gray,"Unisex wear ""gray Headband""",
Unisex,Accessories,Headwear,Headband,Sports,green,"Unisex wear ""green Headband""",
Unisex,Accessories,Headwear,Headband,Sports,orange,"Unisex wear ""orange Headband""",
Unisex,Accessories,Headwear,Headband,Sports,pink,"Unisex wear ""pink Headband""",
Unisex,Accessories,Headwear,Headband,Sports,purple,"Unisex wear ""purple Headband""",
Unisex,Accessories,Headwear,Headband,Sports,red,"Unisex wear ""red Headband""",
Unisex,Accessories,Headwear,Headband,Sports,white,"Unisex wear ""white Headband""",
Unisex,Accessories,Headwear,Headband,Sports,yellow,"Unisex wear ""yellow Headband""",
Unisex,Accessories,Mufflers,Mufflers,Casual,black,"Unisex wear ""black Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,blue,"Unisex wear ""blue Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,brown,"Unisex wear ""brown Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,gray,"Unisex wear ""gray Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,green,"Unisex wear ""green Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,orange,"Unisex wear ""orange Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,pink,"Unisex wear ""pink Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,purple,"Unisex wear ""purple Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,red,"Unisex wear ""red Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,white,"Unisex wear ""white Mufflers""",
Unisex,Accessories,Mufflers,Mufflers,Casual,yellow,"Unisex wear ""yellow Mufflers""",
Unisex,Accessories,Scarves,Scarves,Casual,black,"Unisex wear ""black Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,blue,"Unisex wear ""blue Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,brown,"Unisex wear ""brown Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,gray,"Unisex wear ""gray Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,green,"Unisex wear ""green Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,orange,"Unisex wear ""orange Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,pink,"Unisex wear ""pink Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,purple,"Unisex wear ""purple Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,red,"Unisex wear ""red Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,white,"Unisex wear ""white Scarves""",
Unisex,Accessories,Scarves,Scarves,Casual,yellow,"Unisex wear ""yellow Scarves""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,black,"Unisex wear ""black Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,blue,"Unisex wear ""blue Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,brown,"Unisex wear ""brown Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,gray,"Unisex wear ""gray Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,green,"Unisex wear ""green Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,orange,"Unisex wear ""orange Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,pink,"Unisex wear ""pink Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,purple,"Unisex wear ""purple Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,red,"Unisex wear ""red Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,white,"Unisex wear ""white Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,Casual,yellow,"Unisex wear ""yellow Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,black,"Unisex wear ""black Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,blue,"Unisex wear ""blue Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,brown,"Unisex wear ""brown Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,gray,"Unisex wear ""gray Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,green,"Unisex wear ""green Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,orange,"Unisex wear ""orange Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,pink,"Unisex wear ""pink Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,purple,"Unisex wear ""purple Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,red,"Unisex wear ""red Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,white,"Unisex wear ""white Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Accessories,NA,yellow,"Unisex wear ""yellow Shoe Accessories""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,black,"Unisex wear ""black Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,blue,"Unisex wear ""blue Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,brown,"Unisex wear ""brown Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,gray,"Unisex wear ""gray Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,green,"Unisex wear ""green Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,orange,"Unisex wear ""orange Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,pink,"Unisex wear ""pink Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,purple,"Unisex wear ""purple Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,red,"Unisex wear ""red Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,white,"Unisex wear ""white Shoe Laces""",
Unisex,Accessories,Shoe Accessories,Shoe Laces,Casual,yellow,"Unisex wear ""yellow Shoe Laces""",
Unisex,Accessories,Socks,Socks,Casual,black,"Unisex wear ""black Socks""",
Unisex,Accessories,Socks,Socks,Casual,blue,"Unisex wear ""blue Socks""",
Unisex,Accessories,Socks,Socks,Casual,brown,"Unisex wear ""brown Socks""",
Unisex,Accessories,Socks,Socks,Casual,gray,"Unisex wear ""gray Socks""",
Unisex,Accessories,Socks,Socks,Casual,green,"Unisex wear ""green Socks""",
Unisex,Accessories,Socks,Socks,Casual,orange,"Unisex wear ""orange Socks""",
Unisex,Accessories,Socks,Socks,Casual,pink,"Unisex wear ""pink Socks""",
Unisex,Accessories,Socks,Socks,Casual,purple,"Unisex wear ""purple Socks""",
Unisex,Accessories,Socks,Socks,Casual,red,"Unisex wear ""red Socks""",
Unisex,Accessories,Socks,Socks,Casual,white,"Unisex wear ""white Socks""",
Unisex,Accessories,Socks,Socks,Casual,yellow,"Unisex wear ""yellow Socks""",
Unisex,Accessories,Socks,Socks,Sports,black,"Unisex wear ""black Socks""",
Unisex,Accessories,Socks,Socks,Sports,blue,"Unisex wear ""blue Socks""",
Unisex,Accessories,Socks,Socks,Sports,brown,"Unisex wear ""brown Socks""",
Unisex,Accessories,Socks,Socks,Sports,gray,"Unisex wear ""gray Socks""",
Unisex,Accessories,Socks,Socks,Sports,green,"Unisex wear ""green Socks""",
Unisex,Accessories,Socks,Socks,Sports,orange,"Unisex wear ""orange Socks""",
Unisex,Accessories,Socks,Socks,Sports,pink,"Unisex wear ""pink Socks""",
Unisex,Accessories,Socks,Socks,Sports,purple,"Unisex wear ""purple Socks""",
Unisex,Accessories,Socks,Socks,Sports,red,"Unisex wear ""red Socks""",
Unisex,Accessories,Socks,Socks,Sports,white,"Unisex wear ""white Socks""",
Unisex,Accessories,Socks,Socks,Sports,yellow,"Unisex wear ""yellow Socks""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,black,"Unisex wear ""black Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,blue,"Unisex wear ""blue Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,brown,"Unisex wear ""brown Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,gray,"Unisex wear ""gray Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,green,"Unisex wear ""green Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,orange,"Unisex wear ""orange Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,pink,"Unisex wear ""pink Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,purple,"Unisex wear ""purple Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,red,"Unisex wear ""red Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,white,"Unisex wear ""white Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Casual,yellow,"Unisex wear ""yellow Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,black,"Unisex wear ""black Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,blue,"Unisex wear ""blue Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,brown,"Unisex wear ""brown Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,gray,"Unisex wear ""gray Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,green,"Unisex wear ""green Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,orange,"Unisex wear ""orange Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,pink,"Unisex wear ""pink Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,purple,"Unisex wear ""purple Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,red,"Unisex wear ""red Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,white,"Unisex wear ""white Wristbands""",
Unisex,Accessories,Sports Accessories,Wristbands,Sports,yellow,"Unisex wear ""yellow Wristbands""",
Unisex,Accessories,Wallets,Wallets,Casual,black,"Unisex wear ""black Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,blue,"Unisex wear ""blue Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,brown,"Unisex wear ""brown Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,gray,"Unisex wear ""gray Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,green,"Unisex wear ""green Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,orange,"Unisex wear ""orange Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,pink,"Unisex wear ""pink Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,purple,"Unisex wear ""purple Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,red,"Unisex wear ""red Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,white,"Unisex wear ""white Wallets""",
Unisex,Accessories,Wallets,Wallets,Casual,yellow,"Unisex wear ""yellow Wallets""",
Unisex,Accessories,Watches,Watches,Casual,black,"Unisex wear ""black Watches""",
Unisex,Accessories,Watches,Watches,Casual,blue,"Unisex wear ""blue Watches""",
Unisex,Accessories,Watches,Watches,Casual,brown,"Unisex wear ""brown Watches""",
Unisex,Accessories,Watches,Watches,Casual,gray,"Unisex wear ""gray Watches""",
Unisex,Accessories,Watches,Watches,Casual,green,"Unisex wear ""green Watches""",
Unisex,Accessories,Watches,Watches,Casual,orange,"Unisex wear ""orange Watches""",
Unisex,Accessories,Watches,Watches,Casual,pink,"Unisex wear ""pink Watches""",
Unisex,Accessories,Watches,Watches,Casual,purple,"Unisex wear ""purple Watches""",
Unisex,Accessories,Watches,Watches,Casual,red,"Unisex wear ""red Watches""",
Unisex,Accessories,Watches,Watches,Casual,white,"Unisex wear ""white Watches""",
Unisex,Accessories,Watches,Watches,Casual,yellow,"Unisex wear ""yellow Watches""",
Unisex,Accessories,Watches,Watches,Sports,black,"Unisex wear ""black Watches""",
Unisex,Accessories,Watches,Watches,Sports,blue,"Unisex wear ""blue Watches""",
Unisex,Accessories,Watches,Watches,Sports,brown,"Unisex wear ""brown Watches""",
Unisex,Accessories,Watches,Watches,Sports,gray,"Unisex wear ""gray Watches""",
Unisex,Accessories,Watches,Watches,Sports,green,"Unisex wear ""green Watches""",
Unisex,Accessories,Watches,Watches,Sports,orange,"Unisex wear ""orange Watches""",
Unisex,Accessories,Watches,Watches,Sports,pink,"Unisex wear ""pink Watches""",
Unisex,Accessories,Watches,Watches,Sports,purple,"Unisex wear ""purple Watches""",
Unisex,Accessories,Watches,Watches,Sports,red,"Unisex wear ""red Watches""",
Unisex,Accessories,Watches,Watches,Sports,white,"Unisex wear ""white Watches""",
Unisex,Accessories,Watches,Watches,Sports,yellow,"Unisex wear ""yellow Watches""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,black,"Unisex wear ""black Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,blue,"Unisex wear ""blue Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,brown,"Unisex wear ""brown Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,gray,"Unisex wear ""gray Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,green,"Unisex wear ""green Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,orange,"Unisex wear ""orange Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,pink,"Unisex wear ""pink Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,purple,"Unisex wear ""purple Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,red,"Unisex wear ""red Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,white,"Unisex wear ""white Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Casual,yellow,"Unisex wear ""yellow Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,black,"Unisex wear ""black Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,blue,"Unisex wear ""blue Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,brown,"Unisex wear ""brown Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,gray,"Unisex wear ""gray Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,green,"Unisex wear ""green Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,orange,"Unisex wear ""orange Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,pink,"Unisex wear ""pink Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,purple,"Unisex wear ""purple Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,red,"Unisex wear ""red Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,white,"Unisex wear ""white Water Bottle""",
Unisex,Accessories,Water Bottle,Water Bottle,Sports,yellow,"Unisex wear ""yellow Water Bottle""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,black,"Unisex wear ""black Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,blue,"Unisex wear ""blue Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,brown,"Unisex wear ""brown Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,gray,"Unisex wear ""gray Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,green,"Unisex wear ""green Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,orange,"Unisex wear ""orange Swimwear""",
Unisex,Apparel,Apparel Set,Swimwear,Sports,pink,"Unisex wear ""pink Swimwear""",
